2017-11-29 03:14:33 MainThread: Checkpoint and summary directory is runs/breakout/run_1/
2017-11-29 03:14:33 MainThread: Creating network and training operations
WARNING:tensorflow:From /home/ak3963/BootstrapDQN/atari-rl_BreakoutNoBootstrap/networks/inputs.py:11: get_or_create_global_step (from tensorflow.contrib.framework.python.ops.variables) is deprecated and will be removed in a future version.
Instructions for updating:
Please switch to tf.train.get_or_create_global_step
2017-11-29 03:14:39 MainThread: Starting breakout {frameskip: 4, repeat_action_probability: 0.25}
2017-11-29 03:14:39 MainThread: Creating session and loading checkpoint
2017-11-29 03:14:39.771172: I tensorflow/core/platform/cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2017-11-29 03:14:43.207224: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:892] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2017-11-29 03:14:43.207954: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1030] Found device 0 with properties: 
name: Tesla K80 major: 3 minor: 7 memoryClockRate(GHz): 0.8235
pciBusID: 0000:00:04.0
totalMemory: 11.17GiB freeMemory: 11.10GiB
2017-11-29 03:14:43.207978: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1120] Creating TensorFlow device (/device:GPU:0) -> (device: 0, name: Tesla K80, pci bus id: 0000:00:04.0, compute capability: 3.7)
2017-11-29 03:16:40 MainThread: Episode 45, score 3 (304 steps, 1.32 secs, 230.87 steps/sec)
2017-11-29 03:16:41 MainThread: Episode 46, score 2 (224 steps, 1.00 secs, 223.59 steps/sec)
2017-11-29 03:16:41 MainThread: Episode 47, score 0 (134 steps, 0.55 secs, 242.85 steps/sec)
2017-11-29 03:16:42 MainThread: Episode 48, score 3 (246 steps, 1.04 secs, 236.30 steps/sec)
2017-11-29 03:16:43 MainThread: Episode 49, score 1 (179 steps, 0.78 secs, 228.66 steps/sec)
2017-11-29 03:16:44 MainThread: Episode 50, score 1 (162 steps, 0.67 secs, 242.72 steps/sec)
2017-11-29 03:16:44 MainThread: Episode 51, score 0 (132 steps, 0.59 secs, 223.46 steps/sec)
2017-11-29 03:16:45 MainThread: Episode 52, score 0 (127 steps, 0.52 secs, 245.27 steps/sec)
2017-11-29 03:16:46 MainThread: Episode 53, score 2 (227 steps, 0.96 secs, 237.59 steps/sec)
2017-11-29 03:16:47 MainThread: Episode 54, score 1 (185 steps, 0.80 secs, 232.48 steps/sec)
2017-11-29 03:16:48 MainThread: Episode 55, score 5 (352 steps, 1.51 secs, 232.83 steps/sec)
2017-11-29 03:16:49 MainThread: Episode 56, score 1 (170 steps, 0.72 secs, 236.70 steps/sec)
2017-11-29 03:16:50 MainThread: Episode 57, score 2 (191 steps, 0.83 secs, 229.31 steps/sec)
2017-11-29 03:16:51 MainThread: Episode 58, score 5 (371 steps, 1.60 secs, 232.52 steps/sec)
2017-11-29 03:16:53 MainThread: Episode 59, score 4 (293 steps, 1.23 secs, 237.29 steps/sec)
2017-11-29 03:16:54 MainThread: Episode 60, score 4 (332 steps, 1.43 secs, 231.46 steps/sec)
2017-11-29 03:16:55 MainThread: Episode 61, score 1 (178 steps, 0.78 secs, 226.89 steps/sec)
2017-11-29 03:16:56 MainThread: Episode 62, score 2 (216 steps, 0.91 secs, 237.00 steps/sec)
2017-11-29 03:16:56 MainThread: Episode 63, score 1 (181 steps, 0.78 secs, 232.31 steps/sec)
2017-11-29 03:16:57 MainThread: Episode 64, score 1 (198 steps, 0.84 secs, 234.84 steps/sec)
2017-11-29 03:16:58 MainThread: Episode 65, score 0 (140 steps, 0.58 secs, 241.78 steps/sec)
2017-11-29 03:16:59 MainThread: Episode 66, score 2 (220 steps, 0.94 secs, 233.15 steps/sec)
2017-11-29 03:17:00 MainThread: Episode 67, score 1 (199 steps, 0.82 secs, 242.22 steps/sec)
2017-11-29 03:17:00 MainThread: Episode 68, score 0 (146 steps, 0.64 secs, 229.82 steps/sec)
2017-11-29 03:17:01 MainThread: Episode 69, score 2 (232 steps, 0.97 secs, 238.72 steps/sec)
2017-11-29 03:17:02 MainThread: Episode 70, score 0 (146 steps, 0.65 secs, 223.84 steps/sec)
2017-11-29 03:17:02 MainThread: Episode 71, score 0 (140 steps, 0.59 secs, 238.72 steps/sec)
2017-11-29 03:17:03 MainThread: Episode 72, score 1 (184 steps, 0.76 secs, 242.48 steps/sec)
2017-11-29 03:17:04 MainThread: Episode 73, score 3 (244 steps, 1.04 secs, 233.85 steps/sec)
2017-11-29 03:17:05 MainThread: Episode 74, score 0 (133 steps, 0.55 secs, 240.39 steps/sec)
2017-11-29 03:17:06 MainThread: Episode 75, score 1 (176 steps, 0.77 secs, 228.00 steps/sec)
2017-11-29 03:17:06 MainThread: Episode 76, score 1 (174 steps, 0.72 secs, 242.62 steps/sec)
2017-11-29 03:17:07 MainThread: Episode 77, score 1 (185 steps, 0.80 secs, 231.31 steps/sec)
2017-11-29 03:17:08 MainThread: Episode 78, score 1 (178 steps, 0.74 secs, 240.06 steps/sec)
2017-11-29 03:17:09 MainThread: Episode 79, score 1 (178 steps, 0.78 secs, 227.81 steps/sec)
2017-11-29 03:17:09 MainThread: Episode 80, score 0 (137 steps, 0.56 secs, 242.50 steps/sec)
2017-11-29 03:17:10 MainThread: Episode 81, score 0 (152 steps, 0.63 secs, 240.01 steps/sec)
2017-11-29 03:17:11 MainThread: Episode 82, score 4 (314 steps, 1.33 secs, 235.76 steps/sec)
2017-11-29 03:17:12 MainThread: Episode 83, score 1 (186 steps, 0.76 secs, 243.76 steps/sec)
2017-11-29 03:17:13 MainThread: Episode 84, score 1 (179 steps, 0.79 secs, 227.37 steps/sec)
2017-11-29 03:17:13 MainThread: Episode 85, score 0 (140 steps, 0.58 secs, 241.71 steps/sec)
2017-11-29 03:17:14 MainThread: Episode 86, score 3 (241 steps, 1.03 secs, 232.98 steps/sec)
2017-11-29 03:17:15 MainThread: Episode 87, score 3 (250 steps, 1.05 secs, 237.54 steps/sec)
2017-11-29 03:17:16 MainThread: Episode 88, score 1 (197 steps, 0.85 secs, 231.38 steps/sec)
2017-11-29 03:17:17 MainThread: Episode 89, score 0 (131 steps, 0.55 secs, 240.13 steps/sec)
2017-11-29 03:17:18 MainThread: Episode 90, score 1 (198 steps, 0.87 secs, 227.48 steps/sec)
2017-11-29 03:17:18 MainThread: Episode 91, score 0 (143 steps, 0.60 secs, 240.10 steps/sec)
2017-11-29 03:17:19 MainThread: Episode 92, score 1 (180 steps, 0.77 secs, 233.93 steps/sec)
2017-11-29 03:17:20 MainThread: Episode 93, score 0 (138 steps, 0.58 secs, 238.09 steps/sec)
2017-11-29 03:17:20 MainThread: Episode 94, score 0 (135 steps, 0.56 secs, 242.59 steps/sec)
2017-11-29 03:17:21 MainThread: Episode 95, score 1 (186 steps, 0.82 secs, 227.19 steps/sec)
2017-11-29 03:17:22 MainThread: Episode 96, score 2 (228 steps, 0.97 secs, 235.87 steps/sec)
2017-11-29 03:17:23 MainThread: Episode 97, score 0 (140 steps, 0.62 secs, 224.22 steps/sec)
2017-11-29 03:17:23 MainThread: Episode 98, score 1 (184 steps, 0.76 secs, 242.15 steps/sec)
2017-11-29 03:17:24 MainThread: Episode 99, score 1 (171 steps, 0.71 secs, 239.47 steps/sec)
2017-11-29 03:17:25 MainThread: Episode 100, score 0 (128 steps, 0.58 secs, 221.01 steps/sec)
2017-11-29 03:17:25 MainThread: Episode 101, score 0 (138 steps, 0.59 secs, 233.42 steps/sec)
2017-11-29 03:17:26 MainThread: Episode 102, score 2 (215 steps, 0.93 secs, 229.99 steps/sec)
2017-11-29 03:17:27 MainThread: Episode 103, score 0 (139 steps, 0.58 secs, 237.92 steps/sec)
2017-11-29 03:17:27 MainThread: Episode 104, score 1 (165 steps, 0.69 secs, 237.76 steps/sec)
2017-11-29 03:17:28 MainThread: Episode 105, score 2 (206 steps, 0.88 secs, 233.21 steps/sec)
2017-11-29 03:17:29 MainThread: Episode 106, score 2 (210 steps, 0.87 secs, 240.52 steps/sec)
2017-11-29 03:17:30 MainThread: Episode 107, score 1 (161 steps, 0.71 secs, 227.69 steps/sec)
2017-11-29 03:17:31 MainThread: Episode 108, score 1 (175 steps, 0.75 secs, 234.46 steps/sec)
2017-11-29 03:17:32 MainThread: Episode 109, score 3 (244 steps, 1.12 secs, 218.41 steps/sec)
2017-11-29 03:17:33 MainThread: Episode 110, score 2 (209 steps, 0.89 secs, 233.71 steps/sec)
2017-11-29 03:17:33 MainThread: Episode 111, score 0 (137 steps, 0.62 secs, 220.03 steps/sec)
2017-11-29 03:17:35 MainThread: Episode 112, score 4 (297 steps, 1.26 secs, 234.80 steps/sec)
2017-11-29 03:17:36 MainThread: Episode 113, score 3 (276 steps, 1.19 secs, 231.03 steps/sec)
2017-11-29 03:17:36 MainThread: Episode 114, score 0 (150 steps, 0.64 secs, 236.13 steps/sec)
2017-11-29 03:17:37 MainThread: Episode 115, score 1 (172 steps, 0.77 secs, 223.52 steps/sec)
2017-11-29 03:17:38 MainThread: Episode 116, score 2 (232 steps, 0.97 secs, 238.05 steps/sec)
2017-11-29 03:17:39 MainThread: Episode 117, score 2 (221 steps, 0.98 secs, 226.23 steps/sec)
2017-11-29 03:17:40 MainThread: Episode 118, score 3 (258 steps, 1.14 secs, 226.97 steps/sec)
2017-11-29 03:17:41 MainThread: Episode 119, score 0 (148 steps, 0.63 secs, 234.25 steps/sec)
2017-11-29 03:17:42 MainThread: Episode 120, score 1 (173 steps, 0.73 secs, 235.41 steps/sec)
2017-11-29 03:17:42 MainThread: Episode 121, score 1 (187 steps, 0.82 secs, 227.16 steps/sec)
2017-11-29 03:17:43 MainThread: Episode 122, score 1 (193 steps, 0.82 secs, 234.84 steps/sec)
2017-11-29 03:17:44 MainThread: Episode 123, score 3 (278 steps, 1.21 secs, 229.12 steps/sec)
2017-11-29 03:17:46 MainThread: Episode 124, score 2 (241 steps, 1.07 secs, 224.94 steps/sec)
2017-11-29 03:17:46 MainThread: Episode 125, score 0 (153 steps, 0.64 secs, 237.67 steps/sec)
